id,DOI,year,journal,discipline,citations,relative citation score
59263307,10.1093/nar/gkw761,2016,NUCLEIC ACIDS RESEARCH,Biomedical Research,9,0.857
56301138,10.1007/s13187-015-0854-8,2016,JOURNAL OF CANCER EDUCATION,Clinical Medicine,2,0.201
59279290,10.1038/srep36215,2016,SCIENTIFIC REPORTS,Biomedical Research,7,0.679
59298869,10.1007/s11307-016-0966-5,2016,MOLECULAR IMAGING AND BIOLOGY,Clinical Medicine,5,0.939
56322989,10.3389/fimmu.2016.00053,2016,FRONTIERS IN IMMUNOLOGY,Clinical Medicine,14,1.554
59359390,10.1016/j.urolonc.2014.07.005,2015,UROLOGIC ONCOLOGY,Clinical Medicine,4,0.494
59377356,10.1124/mol.116.103416,2016,MOLECULAR PHARMACOLOGY,Clinical Medicine,2,0.286
59416301,10.1016/j.jbo.2016.02.005,2016,JOURNAL OF BONE ONCOLOGY,Clinical Medicine,6,0.604
59428941,10.1002/jor.23216,2016,JOURNAL OF ORTHOPAEDIC RESEARCH,Clinical Medicine,6,1.173
59618076,10.1021/acs.analchem.6b03623,2017,ANALYTICAL CHEMISTRY,Chemistry,10,2.278
61020802,10.1016/j.urolonc.2016.12.016,2017,UROLOGIC ONCOLOGY,Clinical Medicine,1,0.294
55473162,10.1371/journal.pone.0139054,2015,PLOS ONE,Biomedical Research,1,0.063
55487680,10.1016/j.ultrasmedbio.2015.04.007,2015,ULTRASOUND IN MEDICINE AND BIOLOGY,Clinical Medicine,16,2.084
60201132,10.1002/sctm.16-0347,2017,STEM CELLS TRANSLATIONAL MEDICINE,Biomedical Research,10,1.615
55489547,10.1158/0008-5472.CAN-15-0381,2015,CANCER RESEARCH,Clinical Medicine,62,4.08
60255371,10.1109/TBCAS.2016.2601692,2017,IEEE TRANSACTIONS ON BIOMEDICAL CIRCUITS AND SYSTEMS,Engineering and Technology,5,1.528
55608908,10.1038/ncomms9323,2015,NATURE COMMUNICATIONS,Biomedical Research,20,1.257
55619728,10.18632/oncotarget.4396,2015,ONCOTARGET,Clinical Medicine,28,1.842
55619769,10.18632/oncotarget.4260,2015,ONCOTARGET,Clinical Medicine,24,1.579
55620056,10.18632/oncotarget.4877,2015,ONCOTARGET,Clinical Medicine,44,2.895
55636665,10.1158/0008-5472.CAN-15-0234,2015,CANCER RESEARCH,Clinical Medicine,9,0.592
55636719,10.1158/0008-5472.CAN-15-0798,2015,CANCER RESEARCH,Clinical Medicine,54,3.553
60557811,10.1016/j.mri.2017.01.017,2017,MAGNETIC RESONANCE IMAGING,Clinical Medicine,2,0.635
57593764,10.1097/BOT.0000000000000632,2016,JOURNAL OF ORTHOPAEDIC TRAUMA,Clinical Medicine,3,0.586
61067274,10.1530/ERC-17-0121,2017,ENDOCRINE-RELATED CANCER,Clinical Medicine,0,0
60618519,10.1016/j.actbio.2017.01.079,2017,ACTA BIOMATERIALIA,Engineering and Technology,13,2.059
57583129,10.1016/j.urolonc.2016.03.019,2016,UROLOGIC ONCOLOGY,Clinical Medicine,2,0.332
55678698,10.1039/c5tb01468a,2015,JOURNAL OF MATERIALS CHEMISTRY B,Engineering and Technology,20,1.34
57593780,10.1212/WNL.0000000000002932,2016,NEUROLOGY,Clinical Medicine,4,0.489
61090999,10.1523/JNEUROSCI.3454-16.2017,2017,JOURNAL OF NEUROSCIENCE,Clinical Medicine,4,0.867
55760883,10.1186/s13075-015-0840-x,2015,ARTHRITIS RESEARCH & THERAPY,Clinical Medicine,6,0.493
55762686,10.1016/j.cell.2015.10.012,2015,CELL,Biomedical Research,286,18.459
60722687,10.1038/nbt.3843,2017,NATURE BIOTECHNOLOGY,Biomedical Research,20,3.639
60724071,10.1002/cncr.30587,2017,CANCER,Clinical Medicine,9,1.614
59022011,10.1016/j.neo.2016.07.001,2016,NEOPLASIA,Clinical Medicine,17,1.712
59022022,10.1016/j.neo.2016.07.007,2016,NEOPLASIA,Clinical Medicine,26,2.618
56174957,10.1016/j.bbamcr.2015.12.001,2016,BIOCHIMICA ET BIOPHYSICA ACTA-MOLECULAR CELL RESEARCH,Biomedical Research,16,1.524
59632975,10.1016/j.mce.2016.09.010,2017,MOLECULAR AND CELLULAR ENDOCRINOLOGY,Clinical Medicine,6,1.231
61034039,10.1007/s00262-017-1966-2,2017,CANCER IMMUNOLOGY IMMUNOTHERAPY,Clinical Medicine,10,1.793
60696797,10.1158/0008-5472.CAN-16-2169,2017,CANCER RESEARCH,Clinical Medicine,11,1.973
61156723,10.1158/1078-0432.CCR-17-0017,2017,CLINICAL CANCER RESEARCH,Clinical Medicine,24,4.304
61169537,10.1016/j.clgc.2016.10.006,2017,CLINICAL GENITOURINARY CANCER,Clinical Medicine,1,0.179
57691133,10.1016/j.jvir.2016.05.032,2016,JOURNAL OF VASCULAR AND INTERVENTIONAL RADIOLOGY,Clinical Medicine,6,1.127
57697747,10.1002/pros.23218,2016,PROSTATE,Clinical Medicine,12,1.99
60741980,10.1002/jcb.25843,2017,JOURNAL OF CELLULAR BIOCHEMISTRY,Biomedical Research,0,0
57697748,10.1002/pros.23219,2016,PROSTATE,Clinical Medicine,5,0.829
57709705,10.1212/WNL.0000000000003002,2016,NEUROLOGY,Clinical Medicine,22,2.689
57713339,10.1002/cncr.30073,2016,CANCER,Clinical Medicine,6,0.604
57719314,10.1001/jamaoncol.2015.0829,2015,JAMA ONCOLOGY,Clinical Medicine,38,2.501
57719383,10.1001/jamaoncol.2015.1341,2015,JAMA ONCOLOGY,Clinical Medicine,240,15.793
57723470,10.1002/mats.201500098,2016,MACROMOLECULAR THEORY AND SIMULATIONS,Chemistry,1,0.141
60808775,10.1002/ijc.30787,2017,INTERNATIONAL JOURNAL OF CANCER,Clinical Medicine,1,0.179
57723685,10.1002/cmdc.201600238,2016,CHEMMEDCHEM,Clinical Medicine,3,0.429
57727183,10.5435/JAAOS-D-16-00239,2016,JOURNAL OF THE AMERICAN ACADEMY OF ORTHOPAEDIC SURGEONS,Clinical Medicine,1,0.195
57728687,10.1186/s13326-016-0100-2,2016,JOURNAL OF BIOMEDICAL SEMANTICS,Mathematics,1,0.284
59037285,10.1038/nchembio.2131,2016,NATURE CHEMICAL BIOLOGY,Biomedical Research,4,0.381
59056786,10.1097/MAO.0000000000001180,2016,OTOLOGY & NEUROTOLOGY,Clinical Medicine,9,2.357
59061642,10.1002/pros.23225,2016,PROSTATE,Clinical Medicine,6,0.995
59061643,10.1002/pros.23226,2016,PROSTATE,Clinical Medicine,2,0.332
59073993,10.1002/adma.201601646,2016,ADVANCED MATERIALS,Engineering and Technology,20,1.902
59082673,10.1038/srep33985,2016,SCIENTIFIC REPORTS,Biomedical Research,3,0.291
59114222,10.1016/bs.pmbts.2015.01.002,2015,PROGRESS IN MOLECULAR BIOLOGY AND TRANSLATIONAL SCIENCE,Biomedical Research,29,1.872
59127906,10.1038/ncomms12791,2016,NATURE COMMUNICATIONS,Biomedical Research,39,3.785
60856459,10.1038/nature22820,2017,NATURE,Biomedical Research,8,1.456
59137621,10.1038/srep35354,2016,SCIENTIFIC REPORTS,Biomedical Research,8,0.777
59143429,10.18632/oncotarget.9184,2016,ONCOTARGET,Clinical Medicine,5,0.504
59147119,10.1016/j.jvir.2016.05.029,2016,JOURNAL OF VASCULAR AND INTERVENTIONAL RADIOLOGY,Clinical Medicine,5,0.939
59152074,10.1016/j.eururo.2016.03.017,2016,EUROPEAN UROLOGY,Clinical Medicine,19,3.151
59156623,10.1080/15592294.2016.1208891,2016,EPIGENETICS,Biomedical Research,11,1.048
59183022,10.1261/rna.058180.116,2016,RNA-A PUBLICATION OF THE RNA SOCIETY,Biomedical Research,9,0.857
59259387,10.18632/oncotarget.10652,2016,ONCOTARGET,Clinical Medicine,16,1.611
59271052,10.1080/08820139.2016.1186690,2016,IMMUNOLOGICAL INVESTIGATIONS,Clinical Medicine,9,0.999
53836806,10.1021/am5002585,2014,ACS APPLIED MATERIALS & INTERFACES,Engineering and Technology,43,2.301
59271169,10.1038/srep36520,2016,SCIENTIFIC REPORTS,Biomedical Research,24,2.33
59271175,10.1002/jcp.25384,2017,JOURNAL OF CELLULAR PHYSIOLOGY,Biomedical Research,3,0.484
59271700,10.1016/S1470-2045(16)30227-3,2016,LANCET ONCOLOGY,Clinical Medicine,35,3.525
59281867,10.18632/oncotarget.11133,2016,ONCOTARGET,Clinical Medicine,7,0.705
59281922,10.18632/oncotarget.11404,2016,ONCOTARGET,Clinical Medicine,8,0.806
59292286,10.1186/s12943-016-0552-0,2016,MOLECULAR CANCER,Clinical Medicine,18,1.813
59295881,10.1093/neuonc/now099,2016,NEURO-ONCOLOGY,Clinical Medicine,7,0.855
60903699,10.1021/acsnano.7b01110,2017,ACS NANO,Engineering and Technology,13,2.059
59301665,10.1016/j.juro.2016.06.095,2016,JOURNAL OF UROLOGY,Clinical Medicine,16,2.653
59302447,10.1158/0008-5472.CAN-16-0087,2016,CANCER RESEARCH,Clinical Medicine,18,1.813
60910853,10.1016/j.ejca.2017.02.030,2017,EUROPEAN JOURNAL OF CANCER,Clinical Medicine,13,2.331
59302476,10.18632/oncotarget.12178,2016,ONCOTARGET,Clinical Medicine,5,0.504
59302757,10.18632/oncotarget.11992,2016,ONCOTARGET,Clinical Medicine,10,1.007
59302823,10.18632/oncotarget.11347,2016,ONCOTARGET,Clinical Medicine,5,0.504
59307594,10.1016/j.canlet.2016.09.008,2016,CANCER LETTERS,Clinical Medicine,6,0.604
59321265,10.1371/journal.pcbi.1005118,2016,PLOS COMPUTATIONAL BIOLOGY,Mathematics,5,1.418
59322444,10.1002/mrc.4480,2016,MAGNETIC RESONANCE IN CHEMISTRY,Chemistry,11,1.506
59327057,10.4103/1673-5374.191193,2016,NEURAL REGENERATION RESEARCH,Clinical Medicine,8,0.978
59330298,10.1371/journal.pone.0165236,2016,PLOS ONE,Biomedical Research,2,0.194
59385126,10.1016/j.cub.2016.09.010,2016,CURRENT BIOLOGY,Biomedical Research,4,0.381
59400705,10.1038/ncomms13668,2016,NATURE COMMUNICATIONS,Biomedical Research,41,3.98
59422069,10.1530/ERC-16-0298,2016,ENDOCRINE-RELATED CANCER,Clinical Medicine,14,1.41
59433265,10.1128/AAC.01251-16,2016,ANTIMICROBIAL AGENTS AND CHEMOTHERAPY,Clinical Medicine,8,1.144
59439931,10.2967/jnumed.116.177295,2016,JOURNAL OF NUCLEAR MEDICINE,Clinical Medicine,17,3.193
59533327,10.1097/TA.0000000000001203,2016,JOURNAL OF TRAUMA AND ACUTE CARE SURGERY,Clinical Medicine,9,1.936
59556730,10.1016/j.eururo.2016.04.023,2016,EUROPEAN UROLOGY,Clinical Medicine,33,5.472
59556878,10.1016/j.eururo.2016.07.032,2017,EUROPEAN UROLOGY,Clinical Medicine,35,10.28
59597386,10.1016/j.jmoldx.2016.08.003,2017,JOURNAL OF MOLECULAR DIAGNOSTICS,Clinical Medicine,13,5.074
59618962,10.18632/oncotarget.12619,2016,ONCOTARGET,Clinical Medicine,5,0.504
59618981,10.18632/oncotarget.12697,2016,ONCOTARGET,Clinical Medicine,15,1.511
59626311,10.1158/1078-0432.CCR-15-3107,2016,CLINICAL CANCER RESEARCH,Clinical Medicine,11,1.108
59628231,10.1038/nrc.2016.108,2017,NATURE REVIEWS CANCER,Clinical Medicine,682,122.313
59636882,10.1126/science.aah4199,2017,SCIENCE,Biomedical Research,134,24.381
60919887,10.1002/acm2.12111,2017,JOURNAL OF APPLIED CLINICAL MEDICAL PHYSICS,Clinical Medicine,2,0.635
59650843,10.1097/BCR.0000000000000444,2017,JOURNAL OF BURN CARE & RESEARCH,Clinical Medicine,7,2.746
59686155,10.1016/j.jsbmb.2016.07.006,2017,JOURNAL OF STEROID BIOCHEMISTRY AND MOLECULAR BIOLOGY,Biomedical Research,4,0.659
60956576,10.1189/jlb.3MA1016-451RR,2017,JOURNAL OF LEUKOCYTE BIOLOGY,Clinical Medicine,6,1.169
60974142,10.18632/oncotarget.17968,2017,ONCOTARGET,Clinical Medicine,0,0
61150114,10.1016/j.bbr.2017.06.024,2017,BEHAVIOURAL BRAIN RESEARCH,Clinical Medicine,3,0.65
60002898,10.1038/onc.2016.287,2017,ONCOGENE,Biomedical Research,16,2.959
60003000,10.1038/onc.2016.313,2017,ONCOGENE,Biomedical Research,1,0.185
60016047,10.18632/oncotarget.14926,2017,ONCOTARGET,Clinical Medicine,4,0.717
60016209,10.1158/1078-0432.CCR-16-1211,2017,CLINICAL CANCER RESEARCH,Clinical Medicine,9,1.614
57435112,10.3390/molecules21050599,2016,MOLECULES,Chemistry,1,0.137
60016373,10.1158/2159-8290.CD-15-1263,2017,CANCER DISCOVERY,Clinical Medicine,42,7.532
60024305,10.1186/s12896-017-0341-x,2017,BMC BIOTECHNOLOGY,Biomedical Research,2,0.474
60036256,10.1016/j.ccell.2017.02.003,2017,CANCER CELL,Clinical Medicine,19,3.408
60038650,10.1016/j.eururo.2016.08.037,2017,EUROPEAN UROLOGY,Clinical Medicine,45,13.217
60039059,10.1111/imr.12521,2017,IMMUNOLOGICAL REVIEWS,Clinical Medicine,21,4.092
57435389,10.4103/1008-682X.177120,2016,ASIAN JOURNAL OF ANDROLOGY,Clinical Medicine,7,1.161
60992134,10.1158/1078-0432.CCR-16-2414,2017,CLINICAL CANCER RESEARCH,Clinical Medicine,8,1.435
60040596,10.1016/j.cmet.2016.12.009,2017,CELL METABOLISM,Biomedical Research,38,6.135
60079294,10.1158/0008-5472.CAN-16-2755,2017,CANCER RESEARCH,Clinical Medicine,7,1.255
60081961,10.3390/cancers9010007,2017,CANCERS,Clinical Medicine,11,1.973
60108990,10.1038/ncomms14913,2017,NATURE COMMUNICATIONS,Biomedical Research,31,5.64
60995826,10.1186/s12955-017-0704-y,2017,HEALTH AND QUALITY OF LIFE OUTCOMES,Health,2,0.798
57435395,10.4103/1008-682X.178490,2016,ASIAN JOURNAL OF ANDROLOGY,Clinical Medicine,11,1.824
60139716,10.1002/jcb.25768,2017,JOURNAL OF CELLULAR BIOCHEMISTRY,Biomedical Research,10,1.647
60145122,10.1002/pros.23313,2017,PROSTATE,Clinical Medicine,20,5.874
60147257,10.1088/1748-605X/aa61d1,2017,BIOMEDICAL MATERIALS,Engineering and Technology,1,0.158
60186289,10.1016/j.juro.2016.09.084,2017,JOURNAL OF UROLOGY,Clinical Medicine,13,3.818
60246281,10.3390/cancers9020013,2017,CANCERS,Clinical Medicine,12,2.152
60272657,10.1039/c7cc01459g,2017,CHEMICAL COMMUNICATIONS,Chemistry,20,2.749
61156586,10.1158/0008-5472.CAN-16-2643,2017,CANCER RESEARCH,Clinical Medicine,2,0.359
60364236,10.1007/s13187-016-0991-8,2017,JOURNAL OF CANCER EDUCATION,Clinical Medicine,1,0.179
60370464,10.1158/1078-0432.CCR-16-1357,2017,CLINICAL CANCER RESEARCH,Clinical Medicine,16,2.87
53310433,10.1038/NMAT4048,2014,NATURE MATERIALS,Engineering and Technology,50,2.676
53319603,10.1177/0885328214537541,2014,JOURNAL OF BIOMATERIALS APPLICATIONS,Engineering and Technology,5,0.268
55540805,10.1371/journal.pone.0139820,2015,PLOS ONE,Biomedical Research,5,0.314
60433860,10.1074/jbc.M117.777805,2017,JOURNAL OF BIOLOGICAL CHEMISTRY,Biomedical Research,3,0.494
60450505,10.1039/c7an00076f,2017,ANALYST,Chemistry,6,1.367
55541998,10.1016/j.celrep.2015.08.069,2015,CELL REPORTS,Biomedical Research,69,4.383
55603900,10.1158/1541-7786.MCR-15-0111,2015,MOLECULAR CANCER RESEARCH,Clinical Medicine,12,0.79
60536763,10.1016/j.pharmthera.2017.02.016,2017,PHARMACOLOGY & THERAPEUTICS,Clinical Medicine,8,1.965
61034435,10.1073/pnas.1706908114,2017,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,Biomedical Research,9,1.637
60569892,10.1016/j.celrep.2017.03.042,2017,CELL REPORTS,Biomedical Research,13,2.099
60601412,10.3389/fimmu.2017.00563,2017,FRONTIERS IN IMMUNOLOGY,Clinical Medicine,4,0.779
57435401,10.4103/1008-682X.169997,2016,ASIAN JOURNAL OF ANDROLOGY,Clinical Medicine,9,1.492
55639012,10.1021/acs.analchem.5b00826,2015,ANALYTICAL CHEMISTRY,Chemistry,13,1.34
55650097,10.1002/nbm.3373,2015,NMR IN BIOMEDICINE,Clinical Medicine,3,0.391
55651108,10.1016/j.eururo.2015.01.026,2015,EUROPEAN UROLOGY,Clinical Medicine,13,1.604
55676324,10.1016/j.jmoldx.2015.05.008,2015,JOURNAL OF MOLECULAR DIAGNOSTICS,Clinical Medicine,6,0.775
55676949,10.1016/j.mri.2015.07.006,2015,MAGNETIC RESONANCE IMAGING,Clinical Medicine,10,1.303
55688450,10.1016/j.nano.2014.12.016,2015,NANOMEDICINE-NANOTECHNOLOGY BIOLOGY AND MEDICINE,Biomedical Research,62,4.82
60655907,10.1530/ERC-16-0525,2017,ENDOCRINE-RELATED CANCER,Clinical Medicine,14,2.511
60703904,10.3389/fgene.2016.00134,2016,FRONTIERS IN GENETICS,Biomedical Research,11,1.291
61079452,10.1158/2326-6066.CIR-16-0374,2017,CANCER IMMUNOLOGY RESEARCH,Clinical Medicine,8,1.435
55733043,10.1158/1078-0432.CCR-14-1566,2015,CLINICAL CANCER RESEARCH,Clinical Medicine,21,1.382
60719521,10.1016/j.chest.2017.01.033,2017,CHEST,Clinical Medicine,11,2.203
55764439,10.1039/c5bm00198f,2015,BIOMATERIALS SCIENCE,Engineering and Technology,46,3.081
55771205,10.1177/0883073815601501,2015,JOURNAL OF CHILD NEUROLOGY,Clinical Medicine,25,2.051
55775516,10.1016/j.nbd.2015.04.018,2015,NEUROBIOLOGY OF DISEASE,Clinical Medicine,6,0.492
55775524,10.1016/j.nbd.2015.05.021,2015,NEUROBIOLOGY OF DISEASE,Clinical Medicine,8,0.656
55795761,10.2217/imt.15.78,2015,IMMUNOTHERAPY,Clinical Medicine,14,1.097
61156740,10.1158/1078-0432.CCR-17-0528,2017,CLINICAL CANCER RESEARCH,Clinical Medicine,3,0.538
57726154,10.1002/jor.23243,2016,JOURNAL OF ORTHOPAEDIC RESEARCH,Clinical Medicine,3,0.586
57334131,10.1080/2162402X.2016.1165377,2016,ONCOIMMUNOLOGY,Clinical Medicine,12,1.208
57335402,10.1002/pros.23171,2016,PROSTATE,Clinical Medicine,16,2.653
59203877,10.1093/nar/gkw498,2016,NUCLEIC ACIDS RESEARCH,Biomedical Research,8,0.762
59464492,10.2522/ptj.20150566,2016,PHYSICAL THERAPY,Clinical Medicine,3,0.672
62028094,10.3390/cancers9120166,2017,CANCERS,Clinical Medicine,5,0.897
62766527,10.1016/j.bone.2017.07.016,2018,BONE,Clinical Medicine,2,1.304
62767583,10.1016/j.celrep.2018.03.032,2018,CELL REPORTS,Biomedical Research,3,1.628
57049612,10.1038/pcan.2015.61,2016,PROSTATE CANCER AND PROSTATIC DISEASES,Clinical Medicine,6,0.995
57049617,10.1038/pcan.2016.4,2016,PROSTATE CANCER AND PROSTATIC DISEASES,Clinical Medicine,1,0.166
57049620,10.1038/pcan.2016.9,2016,PROSTATE CANCER AND PROSTATIC DISEASES,Clinical Medicine,7,1.161
62849135,10.1016/j.eururo.2018.01.010,2018,EUROPEAN UROLOGY,Clinical Medicine,6,6.054
62849141,10.1016/j.eururo.2017.11.038,2018,EUROPEAN UROLOGY,Clinical Medicine,13,13.117
62849143,10.1016/j.eururo.2017.08.009,2018,EUROPEAN UROLOGY,Clinical Medicine,10,10.09
55422106,10.1093/annonc/mdv282,2015,ANNALS OF ONCOLOGY,Clinical Medicine,74,4.869
55703824,10.1002/hbm.22937,2015,HUMAN BRAIN MAPPING,Clinical Medicine,7,0.574
60697322,10.1242/jcs.197152,2017,JOURNAL OF CELL SCIENCE,Biomedical Research,5,0.807
63476926,10.1158/1078-0432.CCR-17-3571,2018,CLINICAL CANCER RESEARCH,Clinical Medicine,8,5.018
61903852,10.1038/s41598-017-17393-z,2017,SCIENTIFIC REPORTS,Biomedical Research,1,0.182
62045566,10.1530/ERC-17-0145,2017,ENDOCRINE-RELATED CANCER,Clinical Medicine,5,0.897
62055349,10.1016/j.stemcr.2017.11.016,2018,STEM CELL REPORTS,Biomedical Research,3,1.628
63347793,10.1038/s41467-018-04495-z,2018,NATURE COMMUNICATIONS,Biomedical Research,11,7.015
63474574,10.1172/JCI96769,2018,JOURNAL OF CLINICAL INVESTIGATION,Clinical Medicine,1,0.944
63474584,10.1172/JCI96060,2018,JOURNAL OF CLINICAL INVESTIGATION,Clinical Medicine,2,1.889
64829543,10.1016/j.neo.2018.11.003,2019,NEOPLASIA,Clinical Medicine,0,0
59784859,10.1063/1.4973317,2017,JOURNAL OF CHEMICAL PHYSICS,Physics,10,1.962
62001150,10.3390/ijms18122597,2017,INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,Chemistry,3,0.412
57010190,10.1016/j.jmoldx.2015.12.006,2016,JOURNAL OF MOLECULAR DIAGNOSTICS,Clinical Medicine,18,3.855
64320519,10.1016/j.chest.2018.08.1029,2018,CHEST,Clinical Medicine,1,0.78
63516005,10.1109/TNSRE.2018.2838448,2018,IEEE TRANSACTIONS ON NEURAL SYSTEMS AND REHABILITATION ENGINEERING,Health,1,1.705
61254505,10.1038/modpathol.2017.44,2017,MODERN PATHOLOGY,Clinical Medicine,7,2.732
61269450,10.1158/1541-7786.MCR-17-0196,2017,MOLECULAR CANCER RESEARCH,Clinical Medicine,2,0.359
61332429,10.1016/bs.mie.2016.09.068,2017,METHODS IN ENZYMOLOGY,Biomedical Research,2,0.329
64826335,10.1002/advs.201801254,2019,ADVANCED SCIENCE,Engineering and Technology,0,0
61364960,10.1158/0008-5472.CAN-17-0164,2017,CANCER RESEARCH,Clinical Medicine,8,1.435
61426814,10.1016/j.jes.2017.03.032,2017,JOURNAL OF ENVIRONMENTAL SCIENCES-CHINA,Earth and Space,7,1.553
64863097,10.1093/annonc/mdy406,2018,ANNALS OF ONCOLOGY,Clinical Medicine,2,1.254
63527334,10.1093/carcin/bgy062,2018,CARCINOGENESIS,Clinical Medicine,0,0
64870213,10.1016/j.biomaterials.2018.11.010,2019,BIOMATERIALS,Biomedical Research,1,5.676
63535432,10.1093/nar/gky340,2018,NUCLEIC ACIDS RESEARCH,Biomedical Research,0,0
63536953,10.1001/jamadermatol.2018.0464,2018,JAMA DERMATOLOGY,Clinical Medicine,7,7.37
63540959,10.1001/jamaoncol.2018.1093,2018,JAMA ONCOLOGY,Clinical Medicine,4,2.509
61841780,10.1158/2326-6066.CIR-16-0390,2017,CANCER IMMUNOLOGY RESEARCH,Clinical Medicine,0,0
61848599,10.1158/1535-7163.MCT-17-0030,2017,MOLECULAR CANCER THERAPEUTICS,Clinical Medicine,8,1.435
61857483,10.1016/j.ejca.2017.09.035,2017,EUROPEAN JOURNAL OF CANCER,Clinical Medicine,4,0.717
61859123,10.1016/j.clgc.2017.05.024,2017,CLINICAL GENITOURINARY CANCER,Clinical Medicine,2,0.359
63720591,10.1016/j.urolonc.2017.12.022,2018,UROLOGIC ONCOLOGY,Clinical Medicine,0,0
63730010,10.1109/TNSRE.2018.2848845,2018,IEEE TRANSACTIONS ON NEURAL SYSTEMS AND REHABILITATION ENGINEERING,Health,0,0
61859138,10.1016/j.clgc.2017.05.026,2017,CLINICAL GENITOURINARY CANCER,Clinical Medicine,6,1.076
63730996,10.1002/stem.2831,2018,STEM CELLS,Biomedical Research,0,0
61864902,10.1016/j.juro.2017.07.071,2017,JOURNAL OF UROLOGY,Clinical Medicine,4,1.175
61882791,10.1002/1878-0261.12104,2017,MOLECULAR ONCOLOGY,Clinical Medicine,3,0.538
61907798,10.1109/JSEN.2017.2765893,2017,IEEE SENSORS JOURNAL,Physics,0,0
61934921,10.1158/0008-5472.CAN-17-0981,2017,CANCER RESEARCH,Clinical Medicine,4,0.717
61935023,10.1177/0883073817739196,2018,JOURNAL OF CHILD NEUROLOGY,Clinical Medicine,0,0
61960924,10.1002/pmic.201600427,2017,PROTEOMICS,Biomedical Research,2,0.329
61999176,10.1016/j.nbd.2017.10.004,2018,NEUROBIOLOGY OF DISEASE,Clinical Medicine,1,0.742
62013792,10.1177/0363546517727516,2018,AMERICAN JOURNAL OF SPORTS MEDICINE,Clinical Medicine,3,3.666
60946870,10.1371/journal.pone.0180344,2017,PLOS ONE,Biomedical Research,2,0.364
60948110,10.1111/papr.12523,2017,PAIN PRACTICE,Clinical Medicine,5,1.47
62022918,10.1097/j.pain.0000000000001002,2017,PAIN,Clinical Medicine,8,1.734
62024045,10.1158/0008-5472.CAN-17-0925,2017,CANCER RESEARCH,Clinical Medicine,5,0.897
62024123,10.1158/1541-7786.MCR-17-0270,2018,MOLECULAR CANCER RESEARCH,Clinical Medicine,1,0.627
62033251,10.1172/JCI92466,2018,JOURNAL OF CLINICAL INVESTIGATION,Clinical Medicine,8,7.555
62118129,10.1158/1078-0432.CCR-17-1100,2018,CLINICAL CANCER RESEARCH,Clinical Medicine,3,1.882
56907408,10.3390/ijms17040522,2016,INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,Chemistry,6,0.517
56929270,10.1097/CCO.0000000000000284,2016,CURRENT OPINION IN ONCOLOGY,Clinical Medicine,3,0.302
56941481,10.1002/pros.23161,2016,PROSTATE,Clinical Medicine,1,0.166
56951124,10.1016/j.tranon.2016.01.008,2016,TRANSLATIONAL ONCOLOGY,Clinical Medicine,23,2.316
57055898,10.1186/s12864-016-2664-8,2016,BMC GENOMICS,Biomedical Research,16,1.878
62805239,10.1093/carcin/bgy025,2018,CARCINOGENESIS,Clinical Medicine,3,1.882
60154026,10.1038/nature21676,2017,NATURE,Biomedical Research,61,11.099
55576586,10.1002/ijc.29608,2015,INTERNATIONAL JOURNAL OF CANCER,Clinical Medicine,8,0.526
63961297,10.1055/s-0037-1608947,2018,JOURNAL OF KNEE SURGERY,Clinical Medicine,1,1.222
60652192,10.1097/BOT.0000000000000796,2017,JOURNAL OF ORTHOPAEDIC TRAUMA,Clinical Medicine,2,0.712
60652193,10.1097/BOT.0000000000000799,2017,JOURNAL OF ORTHOPAEDIC TRAUMA,Clinical Medicine,3,1.068
60652195,10.1097/BOT.0000000000000791,2017,JOURNAL OF ORTHOPAEDIC TRAUMA,Clinical Medicine,0,0
60652197,10.1097/BOT.0000000000000793,2017,JOURNAL OF ORTHOPAEDIC TRAUMA,Clinical Medicine,6,2.137
60652198,10.1097/BOT.0000000000000792,2017,JOURNAL OF ORTHOPAEDIC TRAUMA,Clinical Medicine,6,2.137
60652836,10.7150/thno.18136,2017,THERANOSTICS,Biomedical Research,5,0.91
63406711,10.1073/pnas.1718811115,2018,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,Biomedical Research,7,4.464
63446498,10.1002/1878-0261.12316,2018,MOLECULAR ONCOLOGY,Clinical Medicine,1,0.627
64046805,10.1038/s41467-018-06286-y,2018,NATURE COMMUNICATIONS,Biomedical Research,0,0
