,doi
7326,10.1093/carcin/bgy062
7327,10.1002/ijc.30787
7328,10.1016/j.mce.2018.06.009
7329,10.1002/cam4.981
7330,10.1002/pros.23505
7334,10.1002/pros.23280
7335,10.1038/srep30346
7336,10.1073/pnas.1521491113
7337,10.1073/pnas.1605849113
7338,10.1158/2326-6066.cir-16-0374
7339,10.1530/erc-17-0145
7340,10.1016/j.pharmthera.2017.02.016
7341,10.1186/s40425-016-0175-4
7342,10.1016/j.mri.2017.12.021
7343,10.1016/j.mri.2017.01.017
7344,10.3389/fgene.2016.00134
7345,10.1007/s00418-018-1726-1
7346,10.1016/j.ccell.2017.02.003
7347,10.1002/stem.2831
7348,10.1038/nrc.2016.108
7351,10.1002/smll.201802565
7352,10.7150/thno.18136
7355,10.1002/anie.201601273
7358,10.1002/pros.23657
7360,10.3390/cancers9120166
7362,10.4103/aja.aja_37_18
7363,10.1158/0008-5472.can-17-0123
7365,10.1158/1078-0432.ccr-17-0017
7367,10.1038/s41391-018-0043-z
7369,10.1093/annonc/mdx689
7371,10.1002/cpt.907
7373,10.1074/jbc.m117.798827
7374,10.1074/jbc.ra117.000940
7375,10.1158/0008-5472.can-17-0981
7376,10.1021/acs.analchem.6b03623
7377,10.1172/jci78815
7378,10.18632/oncotarget.12697
7381,10.1038/nm.4053
7383,10.1615/critrevoncog.v20.i5-6.130
7384,10.3390/ijms17071061
7385,10.1158/1078-0432.ccr-18-1382
7387,10.2967/jnumed.118.223560
7388,10.7150/thno.27679
7389,10.1158/1078-0432.ccr-15-0503
7390,10.1186/s40169-016-0110-9
7392,10.1039/c5cc09724j
7394,10.1021/acschembio.6b01035
7395,10.1038/s41388-018-0462-2
7396,10.1016/j.chembiol.2018.05.010
7397,10.1158/0008-5472.can-16-0385
7400,10.1016/j.jbo.2016.02.005
7401,10.1016/j.neo.2016.07.007
7402,10.1158/1541-7786.mcr-17-0132
7403,10.1002/jcb.25843
7404,10.18632/oncotarget.8365
7405,10.1038/srep36520
7406,10.1016/j.ypmed.2018.04.003
7408,10.1007/s40615-018-00534-z
7410,10.1038/s41388-019-0966-4
7411,10.4103/aja.aja_38_18
7412,10.1038/s41467-018-02863-3
7413,10.1016/j.celrep.2018.11.069
7414,10.1172/jci96060
7415,10.1016/j.molcel.2016.11.034
7416,10.3389/fimmu.2017.00563
7417,10.1002/sim.7810
7419,10.1002/mp.12861
7421,10.1038/s41556-018-0267-0
7422,10.1016/j.juro.2018.01.033
7423,10.1158/2159-8290.cd-17-0481
7424,10.1002/pros.23313
7425,10.1172/jci122819
7429,10.1126/sciadv.1602133
7430,10.1158/1541-7786.mcr-15-0313
7431,10.1016/j.ccell.2019.01.008
7432,10.1038/s41596-018-0113-7
7433,10.1093/bioinformatics/bty450
7434,10.4103/aja.aja_10_19
7435,10.1186/s12864-016-2664-8
7436,10.1074/jbc.m115.713099
7437,10.1109/tbcas.2018.2834412
7439,10.1088/1361-6579/aabf22
7440,10.1109/tbcas.2016.2601692
7441,10.1038/s41467-018-07127-8
7442,10.18632/oncotarget.25091
7443,10.1210/en.2015-1222
7444,10.1016/j.mce.2015.05.027
7445,10.1210/en.2014-1931
7446,10.1016/j.jmoldx.2016.08.003
7447,10.4103/1008-682x.178490
7448,10.1016/j.ajur.2018.09.003
7449,10.1038/s41571-018-0085-0
7452,10.18632/oncotarget.25564
7454,10.1038/pcan.2016.17
7455,10.1016/j.eururo.2017.08.009
7458,10.1200/jco.19.01104
7459,10.3390/cancers9020013
7460,10.1016/j.celrep.2016.09.064
7461,10.1038/onc.2017.385
7463,10.1158/0008-5472.can-17-0164
7464,10.1158/1078-0432.ccr-16-2414
7465,10.1126/scisignal.aad5111
7466,10.1126/scitranslmed.aar2036
7467,10.1186/s13326-016-0100-2
7468,10.1200/jco.18.01279
7469,10.1080/15592294.2016.1208891
7470,10.1158/2159-8290.cd-15-1263
7471,10.1038/nature22820
7472,10.1016/j.jsbmb.2016.07.006
7473,10.1016/j.canlet.2016.09.008
7474,10.1016/s1470-2045(16)30227-3
7475,10.1001/jamaoncol.2017.3164
7476,10.1002/pros.23218
7477,10.1016/j.jvir.2016.05.032
7478,10.1126/science.aah4199
7479,10.1038/srep29384
7480,10.1007/s11538-018-0416-4
7481,10.1158/1535-7163.mct-16-0186
7483,10.1158/0008-5472.can-17-3728
7485,10.1016/j.actbio.2017.07.014
7486,10.1007/s00262-017-1966-2
7487,10.1189/jlb.3ma1016-451rr
7488,10.1002/pmic.201600427
7489,10.1080/20013078.2018.1461450
7490,10.1002/pros.23403
7491,10.1080/20013078.2017.1396823
7492,10.1016/j.cell.2017.09.049
7494,10.18632/oncotarget.14536
7495,10.1158/1541-7786.mcr-18-0641
7496,10.1371/journal.pone.0191188
7497,10.1016/j.juro.2018.06.031
7498,10.1097/ju.0000000000000117
7499,10.1158/1535-7163.mct-16-0912
7500,10.1158/1538-7445.am2018-2458
7502,10.7554/elife.20183
7503,10.1093/nar/gkw761
7505,10.1038/modpathol.2017.44
7508,10.1073/pnas.1718811115
7509,10.1038/s41388-019-0768-8
7510,10.1128/msphere.00248-19
7511,10.1371/journal.ppat.1007206
7512,10.1128/jvi.01952-18
7513,10.1038/s41388-019-0947-7
7515,10.1530/erc-16-0298
7517,10.1172/jci96769
7518,10.1158/0008-5472.can-18-0687
7520,10.1158/0008-5472.can-18-0610
7524,10.1038/s41391-017-0009-6
7526,10.1016/j.urolonc.2017.12.022
7528,10.1530/erc-17-0121
7529,10.1053/j.gastro.2016.12.036
7530,10.1038/nbt.3843
7531,10.1016/j.stemcr.2017.11.016
7532,10.1158/1538-7445.am2018-lb-097
7534,10.1016/j.ebiom.2018.08.037
7535,10.18632/oncotarget.21085
7536,10.18632/oncotarget.21710
7538,10.18632/oncotarget.26945
7539,10.1158/1541-7786.mcr-17-0196
7540,10.1007/s11307-016-0966-5
7541,10.1002/pros.23697
7544,10.1080/20013078.2018.1505403
7545,10.1158/0008-5472.can-17-1493
7546,10.1039/c7an00076f
7547,10.3390/cancers9010007
7548,10.1016/j.eururo.2017.03.022
7549,10.4103/aja.aja_38_17
7550,10.1017/9781139976787.008
7551,10.1016/j.jes.2017.03.032
7552,10.1038/s41467-018-07511-4
7553,10.1002/pros.23464
7554,10.1172/jci.insight.123468
7555,10.1007/s11307-017-1106-6
7556,10.1038/s41467-018-06286-y
7557,10.1242/dev.151407
7558,10.1158/1541-7786.mcr-18-0322
7559,10.1128/mcb.00655-17
7560,10.1261/rna.066126.118
7561,10.1101/442616
7562,10.1002/adhm.201870013
7563,10.1073/pnas.1802354115
7564,10.1091/mbc.e17-08-0524
7566,10.1091/mbc.e18-12-0817
7567,10.1038/s41379-018-0083-x
7568,10.18632/oncotarget.20134
7569,10.1038/s41598-018-32616-7
7570,10.1016/j.celrep.2017.12.078
7573,10.1002/ijc.32200
7574,10.1016/j.canlet.2019.03.041
7575,10.1080/15384101.2017.1314421
7576,10.1016/j.cell.2018.04.034
7578,10.1038/s41586-019-1347-4
7580,10.1200/po.17.00029
7581,10.1001/jamaoncol.2018.5801
7582,10.18632/oncotarget.26401
7583,10.1016/j.celrep.2018.02.011
7584,10.1371/journal.pone.0211090
7585,10.1530/erc-16-0525
7586,10.1158/1078-0432.ccr-18-3776
7587,10.1073/pnas.1902651116
7588,10.1016/j.cell.2018.06.014
7589,10.1016/j.ccell.2019.03.001
7590,10.1039/c8cc02246a
7591,10.1038/s41388-018-0278-0
7592,10.1016/j.ejca.2017.09.035
7593,10.1093/annonc/mdy406
7594,10.1016/s1470-2045(17)30605-8
7595,10.1016/j.clgc.2017.02.007
7597,10.1001/jamaoncol.2017.5808
7599,10.1200/edbk_200967
7600,10.1093/annonc/mdx283
7601,10.1016/j.eururo.2018.01.010
7602,10.1200/jco.2017.75.7310
7603,10.1200/jco.2017.75.3657
7604,10.1158/2326-6066.cir-16-0390
7605,10.1186/s40425-018-0333-y
7606,10.1001/jamaoncol.2018.1093
7607,10.1200/jco.2018.36.6_suppl.11
7608,10.1200/jco.2018.36.6_suppl.234
7609,10.1093/annonc/mdx648
7611,10.1016/j.eururo.2018.08.010
7612,10.1007/s12325-018-0738-5
7613,10.1002/1878-0261.12316
7614,10.1038/s41388-018-0448-0
7615,10.1200/po.18.00060
7616,10.1364/ol.44.004451
7617,10.1101/548107
7618,10.1073/pnas.1902645116
7619,10.1158/1055-9965.epi-18-1083
7620,10.1002/(sici)1097-0045(19980101)34:1<51::aid-pros7>3.0.co;2-n
7621,10.1074/jbc.m003270200
7622,10.1172/jci200422284
7623,10.1177/002215540004800508
7624,10.1016/s0079-6336(98)80008-9
7625,10.1038/sj.cgt.7700197
7626,10.1038/sj.cgt.7700344
7627,10.1038/sj.gt.3301367
7628,10.1097/00005392-199904010-00218
7629,10.1016/s0360-3016(00)01409-7
7630,10.1016/s0360-3016(00)00620-9
7631,10.1200/jco.2000.18.23.3904
7632,10.1016/s0360-3016(99)00387-9
7633,10.1002/(sici)1097-0045(19991101)41:3<166::aid-pros3>3.0.co;2-e
7634,10.1016/s1078-1439(99)00028-9
7635,10.1038/sj.onc.1203369
7636,10.1016/s0303-7207(01)00638-4
7637,10.1074/jbc.m112157200
7638,10.1074/jbc.m010823200
7639,10.1210/endo.140.5.6698
7640,10.1210/endo.141.7.7549
7641,10.1210/endo.140.3.6561
7642,10.1016/s0303-7207(00)00226-4
7643,10.1093/jn/133.7.2287
7644,10.1093/jn/132.3.552s
7645,10.1016/s0303-7207(01)00663-3
7646,10.1016/s0304-3835(01)00811-4
7647,10.1016/s0960-894x(99)00623-x
7648,10.1021/jm0002230
7649,10.1210/mend.14.10.0545
7650,10.1021/jm000008j
7651,10.1182/blood.v99.1.326
7652,10.1038/sj.onc.1205991
7653,10.1089/104303401750195944
7654,10.1038/sj.neo.7900193
7655,10.1089/10430349950017211
7656,10.1097/00005392-200009010-00058
7657,10.1038/sj.cdd.4400959
7658,10.1038/sj.onc.1202629
7659,10.1016/j.jmb.2005.05.060
7660,10.1021/bi026635n
7661,10.1111/j.1749-6632.1999.tb09409.x
7662,10.1128/jvi.74.15.6875-6884.2000
7664,10.1161/01.hyp.38.1.65
7666,10.1117/12.384515
7667,10.1117/12.428085
7668,10.1118/1.598657
7669,10.1118/1.598803
7670,10.1118/1.1286590
7671,10.1118/1.1339879
7672,10.1117/12.349493
7673,10.1118/1.1559835
7674,10.1016/s0360-3016(02)02884-5
7675,10.1118/1.599009
7676,10.1016/s0360-3016(99)00118-2
7677,10.1117/12.430910
7678,10.1118/1.1513158
7679,10.1038/sj.onc.1203160
7680,10.1128/mcb.20.23.8969-8982.2000
7683,10.1073/pnas.96.5.2110
7684,10.1016/s0304-419x(99)00032-3
7686,10.1046/j.1525-1411.2000.22001.x
7687,10.1200/jco.2006.07.8097
7688,10.1002/pros.10281
7689,10.1053/suro.2002.36250
7690,10.1097/01.ju.0000095151.97404.7c
7691,10.1097/01.ju.0000091655.77601.0c
7692,10.1016/s0093-7754(03)00358-0
7693,10.1200/jco.2004.09.154
7694,10.1002/pros.1085
7695,10.1002/ijc.1601
7696,10.1074/jbc.m011423200
7697,10.1093/carcin/21.12.2225
7698,10.1002/mc.1032
7699,10.1002/1097-0045(20010201)46:2<98::aid-pros1013>3.0.co;2-k
7700,10.1016/s0006-2952(00)00385-3
7701,10.1002/1098-2744(200007)28:3<129::aid-mc1>3.0.co;2-0
7702,10.1006/bbrc.2000.3474
7703,10.1073/pnas.96.13.7490
7704,10.1002/(sici)1097-0045(19991101)41:3<203::aid-pros8>3.0.co;2-j
7705,10.1517/14728222.3.2.337
7707,10.1074/jbc.m208230200
7708,10.1074/jbc.m102803200
7709,10.1006/geno.2002.6739
7710,10.1074/jbc.m110568200
7711,10.1074/jbc.m210628200
7712,10.1002/(sici)1097-0045(19990915)41:1<31::aid-pros5>3.0.co;2-p
7713,10.1023/a:1015504015302
7714,10.1046/j.1523-1747.2001.01378.x
7715,10.1053/hupa.2000.16670
7716,10.1007/978-1-4615-4793-8_13
7717,10.1016/s0002-9440(10)65117-6
7718,10.1038/sj.neo.7900166
7719,10.1016/s0090-4295(00)00944-4
7720,10.1016/s0022-5347(05)68617-x
7721,10.1016/s0002-9440(10)65333-3
7722,10.1038/sj.onc.1204824
7723,10.1038/sj.onc.1203426
7724,10.1210/mend.15.5.0640
7725,10.1002/(sici)1098-2264(200001)27:1<95::aid-gcc12>3.0.co;2-3
7726,10.1093/jnci/92.23.1918
7727,10.1016/s0002-9440(10)64814-6
7728,10.1016/s0022-5347(01)63776-5
7729,10.1074/jbc.m104705200
7730,10.1016/s0014-5793(01)02348-1
7731,10.1038/12469
7732,10.1002/(sici)1098-2264(199907)25:3<270::aid-gcc9>3.0.co;2-z
7733,10.1016/s0022-5347(05)67493-9
7734,10.1093/nar/28.12.2389
7736,10.1002/pros.10210
7737,10.1016/s1040-8428(03)00060-x
7738,10.1002/(sici)1098-2264(199906)25:2<108::aid-gcc6>3.0.co;2-y
7739,10.1002/pros.1131
7740,10.1002/gcc.1152
7741,10.1002/(sici)1097-0045(19991101)41:3<190::aid-pros6>3.0.co;2-2
7742,10.1142/9789812793867_0037
7744,10.1016/s0090-4295(00)00963-8
7746,10.1007/s11934-001-0028-6
7747,10.1002/(sici)1522-2683(20000501)21:9<1823::aid-elps1823>3.0.co;2-3
7749,10.1002/pros.10036
7751,10.1016/s0960-0760(01)00167-4
7753,10.1086/302807
7754,10.1002/1098-2264(2000)9999:9999<::aid-gcc1070>3.0.co;2-w
7755,10.1007/s004390100488
7758,10.1016/s0090-4295(99)00328-3
7759,10.1016/s0022-5347(05)64839-2
7760,10.3892/ijo.15.4.715
7761,10.1016/s0076-6879(02)45024-0
7762,10.1093/oxfordjournals.rpd.a005974
7763,10.1128/jvi.75.3.1571-1575.2001
7764,10.1128/jvi.74.20.9540-9545.2000
7765,10.1073/pnas.96.17.9867
7766,10.1002/0471234303.ch12
7767,10.1038/sj.onc.1203681
7768,10.1074/jbc.m101096200
7769,10.1006/geno.1998.5709
7770,10.1002/(sici)1097-0215(20000415)86:2<155::aid-ijc2>3.0.co;2-m
7771,10.1006/geno.2000.6216
7772,10.1016/s0022-5347(05)65099-9
7773,10.1002/1097-0045(20001201)45:4<350::aid-pros10>3.0.co;2-u
7774,10.1002/1097-0045(20000601)43:4<303::aid-pros10>3.0.co;2-v
7776,10.1038/2477
7777,10.1086/345802
7778,10.1016/s0165-4608(02)00549-6
7780,10.1002/1097-0215(20011120)95:6<354::aid-ijc1062>3.0.co;2-3
7782,10.1016/s0027-5107(03)00081-2
7784,10.1007/s00439-001-0662-6
7786,10.1038/ng994
7788,10.1002/ijc.10290
7790,10.1086/321967
7791,10.1080/713864983
7792,10.1006/bbrc.2001.4981
7793,10.1007/s002800050717
7794,10.1002/humu.20030
7795,10.1016/s0002-9440(10)63117-3
7796,10.1152/jappl.2001.91.6.2471
7797,10.1096/fj.01-0925fje
7798,10.3892/ijo.15.4.769
7799,10.1038/28412
7800,10.1006/mcbr.2000.0222
7801,10.1006/clim.2001.5115
7802,10.1002/1097-0045(20000615)44:1<49::aid-pros7>3.0.co;2-7
7803,10.1093/hmg/8.3.431
7804,10.1073/pnas.95.16.9572
7805,10.1038/sj.onc.1200202
7806,10.1016/s0165-4608(97)90253-3
7807,10.1006/geno.2000.6321
7808,10.1002/(sici)1098-2264(199802)21:2<152::aid-gcc11>3.0.co;2-t
7809,10.1002/(sici)1098-2264(200001)27:1<1::aid-gcc1>3.0.co;2-6
7810,10.3892/ijo.12.1.187
7811,10.2174/1389450033491181
7812,10.1002/1097-0045(20001001)45:2<167::aid-pros11>3.0.co;2-j
7813,10.1054/bjoc.2000.1257
7814,10.1158/1535-7163.mct-06-0109
7815,10.4049/jimmunol.169.7.3485
7816,10.1074/jbc.m108255200
7817,10.1677/erc.0.0060487
7818,10.1074/jbc.m203313200
7819,10.1016/s0968-0896(00)00069-9
7820,10.1083/jcb.147.3.481
7821,10.1083/jcb.200301105
7822,10.1016/s1535-6108(03)00195-8
7823,10.1016/s0960-9822(00)00422-x
7824,10.1038/2392
7825,10.1097/00000478-200301000-00007
7826,10.1016/s0090-4295(02)02254-9
7827,10.1016/s0002-9440(10)63028-3
7828,10.1016/s0302-2838(01)00019-7
7829,10.1016/s0002-9440(10)63887-4
7830,10.1016/s0889-8588(05)70225-2
7831,10.1053/hupa.2001.23521
7832,10.1016/s0090-4295(00)00951-1
7833,10.1385/1-59259-009-8:365
7834,10.1016/s0022-5347(05)65500-0
7835,10.3892/ijo.16.4.663
7836,10.1074/jbc.m200373200
7837,10.1002/pros.10093
7838,10.1186/gb-2002-3-7-research0032
7839,10.1097/00042307-200209000-00005
7840,10.1002/pros.10119
7841,10.1111/j.1749-6632.2001.tb02734.x
7842,10.1007/s002620000115
7843,10.1006/bbrc.2000.2225
7844,10.1210/endo.140.5.6687
7845,10.1054/ghir.2000.0141
7846,10.1002/pros.1071
7847,10.1007/s00262-002-0281-7
7848,10.1038/sj.cgt.7700810
7849,10.1186/1750-9378-6-25
7850,10.1002/pros.20687
7851,10.1016/j.urology.2003.10.064
7852,10.1086/380568
7853,10.1002/pros.21320
7854,10.1007/s10552-006-0047-1
7855,10.1007/s00439-002-0816-1
7856,10.1080/01635580701274046
7857,10.1159/000089553
7858,10.1074/jbc.m004977200
7859,10.1074/jbc.273.19.11660
7860,10.1038/86236
7861,10.1074/jbc.m010841200
7862,10.1093/carcin/22.8.1201
7863,10.1016/s1040-8428(99)00041-4
7864,10.1210/endo.140.5.6702
7865,10.1002/(sici)1097-0320(19990101)35:1<2::aid-cyto2>3.0.co;2-y
7866,10.1093/jnci/95.3.237
7867,10.1016/s0027-5107(01)00179-8
7868,10.1002/cncr.20408
7869,10.1093/carcin/bgi077
7870,10.1080/03008880510030969
7871,10.1016/j.mrfmmm.2004.02.019
7872,10.1002/1097-0045(20000601)43:4<272::aid-pros6>3.0.co;2-d
7873,10.1007/s003450050181
7874,10.1016/s0378-1119(01)00513-3
7875,10.1006/mthe.2002.0682
7876,10.1021/ol0060376
7877,10.1016/s0960-894x(00)00108-6
7878,10.3892/ijmm.8.4.385
7879,10.3892/ijo.14.4.713
7880,10.1097/00002371-199909000-00069
7881,10.3892/ijmm.4.3.243
7882,10.1142/9789812793867_0038
7883,10.1016/s1050-3862(99)00044-3
7884,10.1038/nm743
7886,10.1097/00002371-200111000-00003
7887,10.1016/s0022-5347(05)67210-2
7888,10.1038/sj.pcan.4500373
7889,10.1006/mthe.2002.0551
7891,10.1089/10430340252898966
7892,10.1038/sj.gt.3301549
7894,10.1128/mcb.22.8.2862-2870.2002
7896,10.1074/jbc.274.36.25756
7897,10.1128/mcb.19.7.5143
7898,10.1038/6495
7899,10.1089/ars.1999.1.1-71
7900,10.1093/jnci/91.14.1227
7901,10.1097/00000421-200110000-00017
7902,10.1002/(sici)1098-2744(200005)28:1<12::aid-mc3>3.0.co;2-q
7903,10.1007/978-3-642-59758-9_42
7904,10.1007/978-3-642-59758-9_181
7905,10.1034/j.1399-0004.2000.580303.x
7906,10.1186/1471-2350-5-28
7907,10.1111/j.1749-6632.1999.tb07690.x
7909,10.2174/0929867013373516
7910,10.1177/08959374980120012901
7911,10.1074/jbc.m008432200
7912,10.1111/j.1749-6632.1999.tb07750.x
7914,10.1167/iovs.02-0874
7915,10.1016/s0002-9394(00)00755-8
7916,10.1111/j.1749-6632.1999.tb07760.x
7918,10.1002/ijc.10168
7919,10.1101/gad.13.8.966
7921,10.1101/gad.819500
7923,10.1016/s0046-8177(99)90117-x
7924,10.1089/10445490050021212
7925,10.2105/ajph.91.1.126
7927,10.1016/s0167-6296(00)00071-0
7929,10.1177/0272989x9901900405
7931,10.1177/0272989x9901900401
7932,10.1210/endo.140.5.6721
7933,10.1111/j.1749-6632.2000.tb06548.x
7934,10.1006/bbrc.2000.3348
7935,10.1182/blood.v95.7.2304
7936,10.1021/bi992664v
7937,10.1002/1097-0215(20000701)87:1<37::aid-ijc6>3.0.co;2-l
7938,10.1038/sj.ejhg.5201101
7939,10.1002/pros.10358
7940,10.1002/gcc.10165
7941,10.1038/ng1021
7942,10.1086/320103
7943,10.1093/aje/155.10.883
7944,10.1038/sj.pcan.4500257
7945,10.1016/s0022-5347(05)68984-7
7946,10.1002/1097-0045(20001001)45:2<106::aid-pros4>3.0.co;2-h
7947,10.1038/sj.neo.7900254
7948,10.1016/s0022-5347(01)68194-1
7949,10.1086/302960
7950,10.1086/302818
7951,10.1006/bbrc.2001.5320
7952,10.1210/endo.141.7.7546
7953,10.1002/gcc.1204
7954,10.4161/cc.1.6.271
7955,10.3892/ijo.20.1.121
7956,10.1128/mcb.22.10.3450-3459.2002
7957,10.1074/jbc.m104157200
7958,10.1074/jbc.m106050200
7959,10.1023/a:1006150007710
7960,10.1002/(sici)1097-0045(19990801)40:3<141::aid-pros1>3.0.co;2-c
7961,10.1074/jbc.m010101200
7962,10.1073/pnas.97.14.7796
7963,10.1016/s0960-9822(00)80006-8
7964,10.1038/sj.onc.1203037
7965,10.2165/00066982-200005020-00005
7966,10.1023/a:1006114527274
7967,10.1210/endo.142.1.7890
7968,10.2174/0929867013373642
7969,10.1016/s0022-5347(05)68239-0
7970,10.1176/appi.psy.41.2.85
7971,10.1158/1055-9965.epi-010-3
7972,10.1016/s0305-0548(02)00186-7
7973,10.1016/s0002-9440(10)64737-2
7974,10.1161/01.res.86.8.892
7975,10.1074/jbc.m002646200
7976,10.1006/exmp.2001.2359
7977,10.1016/s0002-9440(10)64809-2
7978,10.1172/jci4585
7979,10.1006/exmp.2001.2369
7980,10.1016/s0962-8924(02)02347-4
7981,10.1016/s0002-9440(10)64716-5
7982,10.1038/sj.neo.7900125
7983,10.2165/00066982-200005010-00008
7984,10.1016/s0165-4608(99)00248-4
7985,10.1016/s0022-5347(05)67114-5
7986,10.1074/jbc.c000871200
7987,10.1128/mcb.20.14.5010-5018.2000
7988,10.1046/j.1471-4159.2002.01117.x
7989,10.1016/s0090-4295(01)01256-0
7990,10.1006/geno.2000.6446
7991,10.1002/pros.10319
7992,10.1002/pros.10025
7993,10.1074/jbc.m002941200
7994,10.1038/35060059
7995,10.1038/sj.gt.3301338
7996,10.1016/s1074-5521(02)00135-7
7997,10.1006/viro.2002.1510
7998,10.3892/ijo.16.4.651
7999,10.1124/mol.56.6.1271
8000,10.1038/sj.onc.1203116
8001,10.1038/sj.onc.1204105
8002,10.1074/jbc.m202070200
8003,10.1128/mcb.23.21.7742-7755.2003
8004,10.1016/s0014-5793(00)01510-6
8005,10.1074/jbc.m002759200
8006,10.1172/jci10905
8007,10.1083/jcb.147.3.545
8008,10.1172/jci10536
8009,10.1016/s0303-7207(00)00326-9
8010,10.1210/endo.141.5.7463
8011,10.1084/jem.20011948
8012,10.1172/jci9012
8013,10.4049/jimmunol.167.7.3936
8014,10.1084/jem.194.9.1339
8015,10.1093/intimm/14.2.189
8016,10.4049/jimmunol.169.9.4761
8017,10.1128/mcb.22.17.6286-6297.2002
8018,10.1093/emboj/cdg569
8019,10.1016/s0960-9822(01)00537-1
8020,10.1016/s1097-2765(03)00112-6
8021,10.1210/me.2004-0154
8022,10.1089/10430340252809784
8023,10.1006/mthe.2002.0713
8024,10.1016/s1470-2045(00)00030-9
8025,10.21236/ada395216
8026,10.1038/77283
8027,10.1210/en.2004-0079
8028,10.1016/s0022-5347(05)64356-x
8029,10.1016/b978-012199504-1/50010-9
8030,10.1023/a:1020875925685
8031,10.1385/1-59259-066-7:441
8032,10.1093/hmg/11.7.833
8033,10.1016/s0304-3835(03)00350-1
8034,10.1124/jpet.103.052688
8035,10.1124/jpet.103.060442
8036,10.1016/j.regpep.2004.03.004
8037,10.1074/jbc.m201322200
8038,10.1074/jbc.m209590200
8039,10.1530/reprod/121.2.187
8040,10.1002/1097-0045(20000915)45:1<80::aid-pros10>3.0.co;2-q
8041,10.1021/jm010985a
8042,10.1054/ceca.1998.0005
8043,10.1002/(sici)1097-0045(19990601)39:4<269::aid-pros7>3.0.co;2-f
8044,10.1002/pros.1088
8045,10.1002/pros.1075
8046,10.1309/mhcy35fj296cllc8
8047,10.1002/pros.10323
8048,10.1016/s1525-0016(02)00040-0
8049,10.1038/sj.gt.3301669
8050,10.1089/10430340152480221
8051,10.1016/s1359-6101(00)00021-6
8052,10.1002/pros.1080
8053,10.1358/dot.2002.38.2.820105
8054,10.1023/a:1015599831232
8055,10.1042/bj3550417
8056,10.1093/embo-reports/kvf192
8057,10.3892/or.9.3.529
8058,10.1038/sj.onc.1205393
8059,10.1074/jbc.m108551200
8060,10.1002/(sici)1097-0215(20000420)90:2<59::aid-ijc1>3.0.co;2-4
8061,10.1053/suro.2002.30399
8062,10.1097/01.ju.0000070963.12496.cc
8063,10.1080/07357900701359460
8064,10.1016/j.urolonc.2011.02.002
8065,10.1002/mrm.10080
8066,10.1002/mrm.21040
8067,10.1148/radiol.2333032098
8068,10.1002/mrm.10098
8069,10.1128/jvi.76.24.12783-12791.2002
8070,10.1016/s0006-291x(02)00352-2
8071,10.1038/sj.pcan.4500762
8072,10.1086/319513
8073,10.1007/s004390100513
8075,10.1002/pros.10367
8076,10.1002/pros.10225
8077,10.1016/s1044-579x(02)00128-1
8078,10.1038/35104568
8079,10.1002/bies.10204
8080,10.1186/1471-2121-3-22
8081,10.1074/jbc.m107639200
8082,10.2174/1381612013397041
8083,10.2174/1389450043345380
8084,10.1074/jbc.275.11.7574
8085,10.1016/s0006-2952(00)00470-6
8086,10.1016/j.tips.2003.09.003
8087,10.1385/1-59259-397-6:389
8088,10.1385/1-59259-397-6:423
8089,10.1074/jbc.m303313200
8090,10.1158/0008-5472.can-3455-2
8091,10.1096/fj.99-1025com
8092,10.1139/y02-011
8093,10.1073/pnas.192668299
8094,10.1128/mcb.21.17.5846-5856.2001
8095,10.1038/sj.onc.1205054
8096,10.1074/jbc.m108670200
8097,10.1677/jme.0.0310169
8098,10.1016/s0022-1759(01)00436-7
8099,10.1002/pros.10217
8100,10.1093/nar/30.1.218
8102,10.1073/pnas.182376299
8103,10.1016/s0888-7543(03)00151-4
8104,10.1016/s0378-1119(02)00718-7
8105,10.1073/pnas.1735443100
8106,10.1002/jcb.10661
8107,10.1002/pros.10289
8108,10.1002/1097-0045(20001001)45:2<149::aid-pros9>3.0.co;2-o
8109,10.2353/ajpath.2008.070989
8110,10.1200/jco.2008.20.8231
8111,10.1200/jco.2008.17.3468
8112,10.1002/pros.10290
8113,10.1002/pros.10291
8114,10.1002/pros.10075
8116,10.1002/pros.10147
8117,10.1207/s15327914nc4501_8
8119,10.1073/pnas.161011798
8120,10.1517/14712598.3.1.113
8121,10.1128/jvi.75.11.5189-5196.2001
8122,10.1089/10430340260395901
8123,10.1111/j.1749-6632.2002.tb04110.x
8124,10.21236/ada398042
8125,10.1093/jnci/93.17.1314
8126,10.1177/002215540104900519
8127,10.1177/002215540104900814
8128,10.1177/002215540104900715
8129,10.1007/978-3-642-56404-8_18
8130,10.1586/14737159.2.2.109
8131,10.1074/jbc.m202809200
8132,10.1074/jbc.m111975200
8133,10.1128/mcb.23.6.2135-2150.2003
8134,10.1677/jme.0.0270309
8135,10.1016/s0090-4295(02)02426-3
8136,10.1002/pros.1137
8137,10.1016/s0046-8177(03)00084-4
